company_name,address,employees,asset,company_name_kana,company_name_en,searchtag,salesperson,inactive_flag,status
ロク情報サービス,,,,ウホウサービス,"MIROKU JYOHO SERVICE CO.,LTD.",,サイン #,いいえ,
ンカブ・ジ・インフォノイド,,,,ジ・インフォノイド,"MINKABU THE INFONOID, Inc.",,サイン #,いいえ,
ーヴ,,,,,Move Corporation,MOVE, 一馬,いいえ,
ーブ,,,,,"MOVE CO.,LTD.",, 由佳梨,いいえ,
サシ,,,,,,MUSASHI, 咲千子,はい,休眠
サシ【注:備考参照】,,,,,,,サイン #,いいえ,
トウユニパック,,,,パック,,,サイン #,いいえ,
トーエンジニアリング,,,,ジニアリング,,,サイン #,いいえ,
ラウチ電気,,,,ンキ,,MURAUCHI, 拓,はい,休眠
ラヤマ,,,,,,, 聖志,いいえ,
ロオシステムズ,,,,テムズ,,MURO, 涼,いいえ,
ロコーポレーション,,,,レーシヨン,,,サイン #,いいえ,
イエレック,,,,ク,,,サイン #,いいえ,
イクス,,,,,"MAKES.CO.,LTD",, 奈鶴希,いいえ,
イコウシステム,,,,イシャメイコウシステム,,,サイン #,いいえ,
イコー,,,,,"MEIKO ELECTRONICS CO.,LTD",,サイン #,いいえ,
イスイ,,,,,,,サイン #,いいえ,
イタン・トラディション,,,,,,"外国為替証拠金取引,証券仲介",サイン #,いいえ,
イテック,,,,,MEITEC CORPORATION,, 僚,いいえ,
イテツコム,,,,ム,,MEICOM, 崇仁,いいえ,
ガ･テクノロジー,,,,ロジー,,,サイン #,いいえ,
グ,,,,,,, 秀宣,いいえ,
ソドロジック,,,,ック,"MethodoLogic, Inc.",METHODO, 宏記,いいえ,
タ・マニエラ,,,,,,,サイン #,いいえ,
タスペクト,,,,ト,,, 健太,いいえ,
タテクノ,,,,イシャメタテクノ,,,サイン #,いいえ,
タルワン,,,,,Metal One Corporation,MTLO, 慶吾,いいえ,
タルワン鉄鋼製品販売,,,,,,,サイン #,いいえ,
ック・デザイン・インターナショナル,,,,インインターナショナル,,MECINTER, 袈琳,いいえ,
ディア・クラフト,,,,ラフト,,,サイン #,いいえ,
ディア・ソリューションズ,,,,,,,サイン #,いいえ,
ディア・マジック,,,,,,,サイン #,いいえ,
ディアシーク,,,,ーク,,MEDIASEEK,サイン #,はい,休眠
ディアジーン,,,,ーン,Mediagene Inc.,, 麗,いいえ,
ディアステーション,,,,,,,サイン #,いいえ,
ディアドゥ,,,,ゥ,"MEDIA DO Co.,Ltd.",MEDIADO,木 拓己,いいえ,
ディアトランスポート,,,,ランスポート,Media Transport Corporation,,サイン #,いいえ,
ディアフォース,,,,ォース,,, 博之,いいえ,
ディアプライム,,,,イシャメディアプライム,,, 敏之,いいえ,
ディアプラス,,,,,,"Webシステム開発,ソフトウェア販売,音響システム構築",サイン #,いいえ,
ディアベース,,,,,,,サイン #,いいえ,
ディアリンクス,,,,ンクス,,MEDIALINK, 晃太,いいえ,
ディアンプ,,,,プ,,,サイン #,いいえ,
ディカル・サーバント,,,,・サーバント,,,サイン #,いいえ,
ディカル･プリンシプル社,,,,プリンシプル,"Medical Principle Co., Ltd.",MP, 聖志,いいえ,
ディカルサポート,,,,サポート,,MEDICAL, 直樹,いいえ,
ディカルサポート 【注:説明参照】,,,,サポート,,, 良,いいえ,
ディカルシステムネットワーク,,,,システムネットワーク,,,サイン #,いいえ,
ディカルフロンティア,,,,フロンティア,,, 匡一,いいえ,
ディカルフロント,,,,フロント,,,サイン #,いいえ,
ディカルリサーチアンドテクノロジー,,,,リサーチアンドテクノロジー,,,サイン #,いいえ,
ディカルリソース,,,,リソース,,MR, 一馬,いいえ,
ディカロイド,,,,イド,Medicaroid Corporation,, なづ菜,いいえ,
ディコスヒラタ,,,,ヒラタ,Medico's Hirata Inc.,, 直樹,いいえ,
ディサイエンスプラニング,,,,エンスプラニング,,,サイン #,いいえ,
ディシステムソリューション,,,,テムソリューション,Medi+sytem Solution,MEDISYS, 彩,はい,休眠
ディックス,,,,ス,,,サイン #,いいえ,
ディパルホールディングス,,,,,,,サイン #,いいえ,
ディロム,,,,,MEDIROM Inc.,,サイン #,いいえ,
トリック,,,,,"METRIC Co., Ltd.",,サイン #,いいえ,
ドレー,,,,,,,サイン #,いいえ,
トロ,,,,,,,サイン #,いいえ,
トロシステムズ,,,,テムズ,,, 敏之,いいえ,
ネット,,,,,,,サイン #,いいえ,
ビウス,,,,イシャメビウス,,,サイン #,いいえ,
ルウェス,,,,,,,サイン #,いいえ,
ルカリ,,,,,"Mercari, Inc.",, 雄三,いいえ,
ルコテクノ横浜,,,,イシャメルコテクノヨコハマ,,,サイン #,いいえ,
ルコホールディングス,,,,ルディングス,,,サイン #,いいえ,
ルファム,,,,,,,サイン #,いいえ,
ルペイ,,,,,,MRP, 健太,はい,休眠
ンタルヘルス･リサーチ&コンサルティング,,,,ルスリサーチアンドコンサルティング,,メンタルヘルスリサーチ, 恵,いいえ,
ンバーズ,,,,,,,サイン #,いいえ,
アソンジャパン,,,,ャパン,,,サイン #,いいえ,
ーク・ツー,,,,ー,moak-2,,サイン #,いいえ,
ーク・ワン,,,,,,MOAK,サイン #,はい,休眠
ーションピクチャー,,,,ピクチャー,,,サイン #,いいえ,
ード工芸,,,,ゲイ,,KOHGEI,サイン #,はい,休眠
ザイクワーク,,,,,,,サイン #,いいえ,
しもしホットライン,,,,ットライン,,MOSHI,サイン #,はい,休眠
スキートーン,,,,ーン,"MOSQUITONE, INC.",,サイン #,いいえ,
スキーノ･ジャパン,,,,ジャパン,Moschino Japan,MOSCHINO,サイン #,はい,休眠
ダンプロジェ,,,,ジェ,,modern projet,サイン #,いいえ,
デュレックス,,,,,,"LED製品製造,照明機器卸売,照明機器販売,照明設備工事",サイン #,いいえ,
デュレックス,,,,,,,サイン #,いいえ,
トックス,,,,,,,サイン #,いいえ,
バイルインターネットテクノロジー,,,,バイルインターネットテクノロジー,,,サイン #,いいえ,
ブキャスト,,,,ト,mobcast inc.,mob, 良,いいえ,
メンタムジャパン,,,,,,,サイン #,いいえ,
リサワ,,,,,Morisawa Inc.,,サイン #,いいえ,
リサワ 東京本社,,,,イシャモリサワトウキョウホンシャ,,,サイン #,いいえ,
リタ,,,,,,,サイン #,いいえ,
リプランニング,,,,,,,サイン #,いいえ,
リモト,,,,,,,サイン #,いいえ,
ルテン,,,,,Molten Corporation,, 健太,いいえ,
ンテール,,,,イシャモンテール,,, 敏之,いいえ,
ンテローザ,,,,ザ,,MONTEROZA, 翼,はい,休眠
オコー,,,,,"Yaoko Co., Ltd.",, 隆一郎,はい,休眠
クルト本社,,,,,,,サイン #,いいえ,
さしい手,,,,,,,サイン #,いいえ,
さしい葬儀,,,,ウギ,,,サイン #,いいえ,
ス・エンタープライズ,,,,タープライズ,,YASU, 佑一,いいえ,
ナガワ,,,,,,,サイン #,いいえ,
ナギサワ,,,,,"YANAGISAWA CO.,LTD.",YANAGISAWA, 雄大,はい,休眠
ナセグローバルモーターズ,,,,ーバルモーターズ,,,サイン #,いいえ,
ヒロ,,,,,,,サイン #,いいえ,
プリ,,,,,,,サイン #,いいえ,
マダ電機,,,,,,,サイン #,いいえ,
まちや,,,,,,"健康食品製造,健康食品販売,歯科用品製造",サイン #,いいえ,
まと,,,,,,,サイン #,いいえ,
まねメディカル【注:説明参照】,,,,ィカル,,,サイン #,いいえ,
マハコーポレートサービス,,,,,,,サイン #,いいえ,
マハビジネスサポート,,,,ネスサポート,,,サイン #,いいえ,
マハミュージックジャパン,,,,ージックジャパン,"YAMAHA MUSIC JAPAN CO., LTD.",, 聖志,いいえ,
まびこ,,,,,,,サイン #,いいえ,
まや食工房,,,,,,,サイン #,いいえ,
アソフト,,,,,YOURSOFT Inc.,YOURSOFT, 啓介,いいえ,
アテック,,,,,,,サイン #,はい,休眠
ー･エス･イー,,,,･イー,,USE, 僚,いいえ,
ー・エス・エス,,,,ス,,, 彩,いいえ,
ー・エス・ケイ,,,,,,,サイン #,いいえ,
ー・エス・ジェイ,,,,,,,サイン #,いいえ,
ー・シー・エル,,,,ル,,,サイン #,いいえ,
ーイー,,,,,,UE, 拓,はい,休眠
ーエスシステム,,,,ステム,,, 直樹,いいえ,
ウキ・ホーム,,,,,,,サイン #,いいえ,
ウキ・ホーム,,,,,,,サイン #,いいえ,
ーキャン,,,,,"U-CAN,Inc.",, 武司,いいえ,
ーコット・インフォテクノ,,,,インフォテクノ,,UCOT, なづ菜,いいえ,
ーコム,,,,,,,サイン #,いいえ,
ーザベース,,,,ス,"UZABASE, Inc.",UB, 梨恵,はい,休眠
ーシン,,,,,,,サイン #,いいえ,
ーシン精機,,,,イキ,,,サイン #,いいえ,
うちょ銀行,,,,ンコウ,"JAPAN POST BANK Co.,Ltd.",YUCHO, 千夏,いいえ,
ーディット,,,,ト,,,サイン #,いいえ,
ーテック,,,,,"Universal Technics Co.,Ltd.",UT, 隼人,いいえ,
ーネット,,,,ーネット,,,サイン #,いいえ,
ービーセキュア,,,,キュア,"UBsecure, Inc.",, 翼,いいえ,
ーライフ,,,,,,, 領一郎,いいえ,
がふホールディングス,,,,ルディングス,,,サイン #,いいえ,
こゆこ,,,,,,,サイン #,いいえ,
ナイテッドアローズ,,,,ドアローズ,United Arrows,UNAR, 憲樹,いいえ,
ナイテッドネオ,,,,,,"ECサイト構築,SEO対策,Webシステム開発,Webマーケティング,Webマーケティング支援,エンジニア派遣,システム導入支援,ネットワーク構築",サイン #,いいえ,
ナイテッドフロントジャパン,,,,,,"イベント企画,インターネット回線販売,ウォーターサーバー販売,コールセンター運営",サイン #,いいえ,
ニエツクス,,,,ス,,,サイン #,いいえ,
ニオンコーヒーロースターズ,,,,ーヒーロースターズ,,,サイン #,はい,休眠
ニクス,,,,,,,サイン #,いいえ,
ニクロ,,,,,"UNIQLO CO., LTD.",, 聖志,いいえ,
ニコーン,,,,,,,サイン #,いいえ,
ニコン・アド,,,,ド,"UNICON AD CO.,LTD.",,サイン #,いいえ,
ニゾン,,,,,,,サイン #,いいえ,
ニゾンシステムズ,,,,ステムズ,"UNIXON SYSTEMS CO.,LTD",, 伊織,いいえ,
ニティ マーケティング ソリューション,,,,ーケティングソリューション,Unity Marketing Solutions Inc.,,サイン #,はい,休眠
ニテック,,,,,,,サイン #,いいえ,
ニテックス,,,,ス,UNITEX Corporation,, 英彦,いいえ,
ニバーサル・ロジック,,,,ルロジック,,,サイン #,いいえ,
ニバーサルエンターテインメント,,,,ルエンターテインメント,,,サイン #,いいえ,
ニバーサルコムピューターシステム,,,,,,,サイン #,いいえ,
ニバーサル園芸社,,,,ルエンゲイシャ,"UNIVERSAL ENGEISHA Co., Ltd",, 麻里,いいえ,
ニバースクリエイト,,,,クリエイト,,, 昭生,いいえ,
ニフィニティー,,,,ティー,UNIFINITY INC.,UFT, 拓,いいえ,終息
ニプレス技術研究所,,,,ギジュツケンキュウジョ,,, 英彦,いいえ,
ニマットプレシャス,,,,プレシャス,,, 泰徳,いいえ,
ニマットライフ,,,,,,"ウォーターサーバーレンタル・水宅配サービス提供,クリーニング及びビルメンテナンス業,コーヒー,サービス付き高齢者住宅運営,ビル管理・メンテナンス,リネンサプライ,事務所リフォーム,内装工事,外装工事,清涼飲料水,環境コンサルティング,環境改善提案,環境美化用品,紅茶,紅茶機,給湯機,食品加工機器,食品日用品雑貨",サイン #,いいえ,
ニリタ,,,,,UNIRITA Inc.,YNRT, 拓,いいえ,
ニリビング,,,,グ,,, 佑一,いいえ,
ニレックス,,,,,,,サイン #,いいえ,
ヒーロ,,,,,uhero corp.,UHERO, 正臣,いいえ,終息
ビキタスエンターテインメント,,,,エンターテインメント,Ubiquitous Entertainment Inc.,,サイン #,いいえ,
びすいコンサルティング,,,,ンサルティング,,YSC, 直樹,いいえ,
びすいホールディングス,,,,ールディングス,"YUBISUI HOLDINGS, K.K.",YUBISUIHD, 直樹,いいえ,
ビテック,,,,,,,サイン #,いいえ,
めみ,,,,,,,サイン #,いいえ,
くする,,,,,,,サイン #,いいえ,
コオ,,,,,"YOKOWO CO., LTD.",YOKOWO,賀 将善,いいえ,
シダ,,,,,"YOSHIDA DENTAL TRADE DISTRIBUTION Co., Ltd.",, 礼子,いいえ,
しもとロボット研究所,,,,ボットケンキュウジョ,,,サイン #,いいえ,
ネイ,,,,,,,サイン #,いいえ,
ンヨンフーズ,,,,,,,サイン #,いいえ,
ーカイラム,,,,,,,サイン #,いいえ,
イオン事務器,,,,ムキ,,,サイン #,いいえ,
イジングサン,,,,,,"カー用品卸売,制服卸売,板金塗装,火災保険販売",サイン #,いいえ,
イズ,,,,,,,サイン #,いいえ,
イセンスアカデミー,,,,,,,サイン #,いいえ,
イツ･イン,,,,,,RIGHTS, まなみ,いいえ,
イトウェル,,,,ル,"Lightwell Co., Ltd.",LIGHTWEL,サイン #,はい,休眠
イトカフェ,,,,ェ,,,サイン #,いいえ,
イトブルーコンサルティング,,,,ーコンサルティング,,,サイン #,いいえ,
イト製作所,,,,サクジョ,"Right Mfg. Co., Ltd.",,サイン #,いいえ,
イト通信,,,,,,,サイン #,いいえ,
イフ・インフォメーション・プロジェクト,,,,ンフォメーション・プロジェクト,,LIP,サイン #,いいえ,
イフ･サービス･システムズ,,,,ビスシステムズ,,,サイン #,いいえ,
イフクリエイションズ,,,,,,,サイン #,いいえ,
イフコーポレーション,,,,ポレーション,,, 慶吾,いいえ,
イフシンク,,,,,,,サイン #,いいえ,
イフデザイナーズ,,,,イナーズ,,ライフデザイナーズ,サイン #,いいえ,
イブドア,,,,,"livedoor Co., Ltd.",LIVEDOOR,サイン #,はい,休眠
イフドラムラボ,,,,ムラボ,,,サイン #,いいえ,
イフドリンクカンパニー,,,,ンクカンパニー,"LIFEDRINK COMPANY, INC.",LDCOMPANY, 右弥,いいえ,
イフネス,,,,,,,サイン #,いいえ,
イフプラザパートナーズ,,,,ザパートナーズ,,,恒彦,いいえ,
イフブラッサム,,,,ッサム,,,サイン #,いいえ,
イム,,,,,,LIME, 慎也,いいえ,
ウディ,,,,,,ROWDY, 拓,はい,休眠
キール,,,,,"LaKeel, Inc.",,木 拓己,いいえ,
クーンコマース,,,,,,,サイン #,いいえ,
グーンリゾート名護,,,,ゾートナゴ,,SOLARE名護, 一馬,いいえ,
グジュアリタイムピーシズジャパン,,,,リタイムピーシズジャパン,,LUXUR, 拓,はい,休眠
グジュリーク,,,,,,,サイン #,いいえ,
クス,,,,,,,サイン #,いいえ,
クト･ジャパン,,,,パン,,, 仁美,いいえ,
シーヌ,,,,,,,サイン #,いいえ,
ジカル沖縄,,,,キナワ,,, 良,いいえ,
ズライン,,,,,,razline,サイン #,いいえ,
ック,,,,,,,賀 将善,いいえ,
ックランド,,,,イシャラックランド,,,サイン #,いいえ,
ックランド,,,,ド,,LUCKLAND,サイン #,はい,休眠
ッシュジャパン,,,,ャパン,"LUSH JAPAN CO., LTD.",LUSH, 武司,はい,休眠
ディアント･ソリューションズ,,,,トソリューションズ,,,サイン #,いいえ,
テール・エンタプライズ,,,,,,,サイン #,いいえ,
テグラ,,,,,,,サイン #,いいえ,
ネクシー,,,,,RUNEXYCORP,,サイン #,いいえ,
ハイナコミュニケーションズ,,,,ミュニケーションズ,"LAHAINA COM Co., Ltd",LAJAINACC, 拓,いいえ,
フォーレ原宿,,,,ハラジュク,"LAFORET HARAJUKU,CO.,LTD.",LFR, 憲樹,いいえ,
ボネットワーク,,,,ワーク,,,サイン #,いいえ,
ボ生産,,,,ン,,,サイン #,いいえ,
ムダシステムズ,,,,テムズ,Lambda Systems Inc.,LAMBDA, 拓,いいえ,
ムラ,,,,,,,サイン #,いいえ,
ヤマ・パック,,,,,,,サイン #,いいえ,
ルジュ,,,,,"LARGE CO.,LTD.",,サイン #,はい,休眠
ンコムシステムズテクノロジー,,,,ステムズテクノロジー,,,サイン #,いいえ,
ンシステム,,,,,,,サイン #,いいえ,
ンダムアソシエイツ,,,,ソシエイツ,,,サイン #,いいえ,
ンチェスター,,,,,,"Webサイト運営代行,Webシステム開発",サイン #,いいえ,
ンドコンピュータ,,,,ピュータ,"R&D COMPUTER CO.,LTD.",,サイン #,いいえ,
ンドスケイプ,,,,イプ,,,サイン #,いいえ,
ンドトラスト,,,,スト,,,サイン #,いいえ,
ンネット,,,,,,, 正臣,いいえ,
アクセント,,,,,,,サイン #,いいえ,
アライズ,,,,,,データ管理,サイン #,いいえ,
アライブ,,,,,,,サイン #,いいえ,
アルグローブ,,,,ーブ,Realglobe Inc.,,サイン #,いいえ,
アルグローブ・オートメーティッド,,,,ーブオートメーティッド,,,サイン #,いいえ,
アルゲート,,,,ト,,,サイン #,いいえ,
ーガルコーポレーション,,,,ーポレーション,,REGAL,サイン #,はい,休眠
ーガルフロンティア21,,,,ロンティア21,,,サイン #,いいえ,
ーディング･エッジ社,,,,グエッジシャ,"Leading Edge Co.,Ltd",,サイン #,いいえ,
